"DateAndTime","BLOCK_1_INV_1","BLOCK_1_INV_2","BLOCK_2_INV_1","BLOCK_2_INV_2","BLOCK_3_INV_1","BLOCK_3_INV_2","BLOCK_4_INV_1","BLOCK_4_INV_2","BLOCK_5_INV_1","BLOCK_5_INV_2","BLOCK_6_INV_1","BLOCK_6_INV_2","BLOCK_7_INV_1","BLOCK_7_INV_2","BLOCK_8_INV_1","BLOCK_8_INV_2","BLOCK_9_INV_1","BLOCK_9_INV_2","BLOCK_10_INV_1","BLOCK_10_INV_2","Block1_MFM_Exp","Block2_MFM_Exp","Block3_MFM_Exp","Block4_MFM_Exp","Block5_MFM_Exp","Block6_MFM_Exp","Block7_MFM_Exp","Block8_MFM_Exp","Block9_MFM_Exp","Block10_MFM_Exp","Irr_Hz","Irr_Tilt","Irr_Tracker1","Irr_Tracker2","Sesional_PR","Tracker_PR","Total_PR","CUF","Sesional_Gen","Tracker_Gen","Inv","OG_11KV","OG_132KV_T","OG_132KV_A","Loss","Plant_Start_Tm","Plant_Stop_Tm","Plant_UP_Tm","Plant_Dwn_Tm","BLOCK_1_INV_1_Tm","BLOCK_1_INV_2_Tm","BLOCK_2_INV_1_Tm","BLOCK_2_INV_2_Tm","BLOCK_3_INV_1_Tm","BLOCK_3_INV_2_Tm","BLOCK_4_INV_1_Tm","BLOCK_4_INV_2_Tm","BLOCK_5_INV_1_Tm","BLOCK_5_INV_2_Tm","BLOCK_6_INV_1_Tm","BLOCK_6_INV_2_Tm","BLOCK_7_INV_1_Tm","BLOCK_7_INV_2_Tm","BLOCK_8_INV_1_Tm","BLOCK_8_INV_2_Tm","BLOCK_9_INV_1_Tm","BLOCK_9_INV_2_Tm","BLOCK_10_INV_1_Tm","BLOCK_10_INV_2_Tm"
2019-04-25 23:50:22,20273.00,19479.50,20728.20,16575.40,20895.20,19739.10,20057.80,20095.60,20483.20,20303.70,16912.30,17564.90,16956.60,17442.30,16827.20,17839.30,16892.80,17193.80,16699.00,16962.90,39.63,37.19,40.43,40.01,40.59,34.30,34.15,34.49,33.90,33.53,6.33,6.31,7.91,6.70,80.18,96.44,87.60,22.78,181.39,186.94,369.92,369.04,363.38,364.13,12.48,"6:10","18:48","12:12","0:0","0:9","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-04-26 23:50:25,20900.70,20081.30,21293.50,17060.30,21416.00,20293.20,20596.20,20667.00,21096.80,20794.10,17180.50,17742.40,17022.40,17600.00,16825.40,17816.10,16705.90,17120.40,17391.00,17554.70,40.85,38.24,41.50,41.11,41.68,34.74,34.37,34.47,33.64,34.80,6.61,6.61,8.16,6.74,77.48,94.68,85.32,23.22,186.44,189.08,377.16,376.22,370.43,370.99,14.51,"6:8","18:44","12:21","0:0","0:6","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:23"
2019-04-27 23:50:27,18667.40,17899.90,18920.90,15752.30,18840.60,17898.90,18154.50,18323.00,18485.60,18318.80,15841.20,16342.40,15727.30,16257.40,15566.00,16505.00,15556.00,15838.00,15957.50,15904.70,36.45,34.57,36.57,36.36,36.63,32.02,31.75,31.91,31.23,31.73,6.24,6.20,7.25,6.26,76.19,89.31,82.20,20.99,164.93,174.39,340.76,339.95,334.72,335.39,18.18,"6:15","18:47","12:8","0:0","0:23","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:27"
2019-04-28 23:50:32,18042.50,18177.10,19289.40,15596.20,19557.90,18482.60,18922.40,18891.70,19098.00,18846.40,15879.60,16426.80,15812.20,16336.70,15627.80,16539.80,15581.10,15937.90,15829.20,16048.70,36.11,34.79,37.87,37.70,37.78,32.16,31.93,32.03,31.37,31.76,6.19,6.13,7.48,6.38,77.16,92.30,84.08,21.25,168.75,174.84,344.92,344.26,338.98,339.60,16.49,"6:9","18:48","12:17","0:0","0:49","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-04-29 23:50:35,19933.50,19285.10,20464.50,16554.30,20667.90,19487.30,19783.30,19640.30,20263.20,19987.10,16614.80,17163.60,16475.30,17012.50,16286.00,17219.40,16212.70,16568.70,16792.00,16984.20,39.09,36.91,39.96,39.29,40.06,33.62,33.26,33.35,32.61,33.64,6.53,6.41,7.90,6.60,77.25,93.57,84.70,22.38,178.87,183.04,363.40,362.61,357.02,357.65,16.67,"6:7","18:53","12:19","0:0","0:15","0:0","0:0","0:0","0:0","0:0","0:0","0:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:1","0:0","0:0"
2019-04-30 23:50:37,21066.10,20275.50,21561.50,17060.10,21814.70,20658.50,21093.40,20646.90,21390.20,21077.00,17280.60,17851.80,17158.50,17692.10,16982.10,17969.50,16979.50,17257.00,17338.80,17532.80,41.20,38.50,42.25,41.59,42.25,34.95,34.59,34.77,34.05,34.72,6.77,6.67,8.34,6.93,77.13,94.96,85.25,23.44,188.86,190.15,380.69,379.71,373.89,374.62,15.82,"6:9","18:54","12:22","0:0","0:8","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-01 23:50:42,20058.70,19749.80,20874.60,16846.80,20819.50,19698.30,20207.50,20122.90,20625.90,20276.10,16975.70,17524.50,16853.50,17375.40,16678.10,17622.40,16584.20,16939.10,17160.20,17342.20,39.70,37.63,40.33,40.20,40.72,34.34,34.00,34.15,33.35,34.38,6.56,6.46,7.84,6.69,78.42,94.48,85.76,22.82,181.83,187.06,370.33,369.65,364.00,364.62,15.49,"6:4","18:53","12:27","0:0","0:19","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-02 23:50:45,18562.60,18695.20,19570.30,16120.60,8947.40,8469.70,7652.00,7636.20,7115.60,6996.80,6200.30,6390.10,6034.40,6218.10,7278.70,7708.70,7262.40,7401.40,15619.60,15783.20,37.18,35.62,38.25,36.10,14.09,30.15,29.71,32.44,31.73,31.29,6.39,6.17,13.62,13.45,75.19,78.93,77.01,19.58,145.19,171.45,205.66,317.26,311.97,312.99,51.81,"6:5","0:0","12:25","0:0","0:43","0:3","0:3","0:3","0:3","0:3","0:26","0:26","6:56","6:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:19","0:18"
2019-05-03 23:50:49,23062.50,22966.30,23929.90,18820.90,24223.80,23349.60,23649.00,23566.20,0.00,0.00,18997.60,19573.50,18833.70,19440.40,18637.40,19718.60,18541.40,18884.40,19155.10,19404.80,45.88,42.62,47.28,46.97,0.00,38.35,37.97,38.14,37.20,38.37,7.37,7.18,15.75,15.07,78.69,76.62,77.90,23.06,164.06,208.85,374.76,373.57,368.03,368.51,23.82,"6:3","18:56","12:27","0:0","0:18","0:0","0:0","0:0","0:0","0:0","0:0","0:0","12:27","12:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-04 23:50:54,23787.30,22801.70,24188.70,18522.40,24466.70,23107.70,23415.80,23331.40,23909.90,23557.90,18606.90,19205.00,18451.60,19047.70,18261.30,19321.00,18166.40,18528.90,18775.30,19009.10,46.46,42.59,47.30,46.53,47.19,37.61,37.21,37.38,36.48,37.61,7.29,7.14,9.13,7.31,77.64,99.45,87.55,25.76,211.67,204.82,418.46,417.31,411.09,411.49,13.97,"6:3","18:55","12:26","0:0","0:4","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-05 23:50:55,21307.10,20694.30,21907.20,17335.60,22465.00,21249.70,21417.30,21382.50,21847.50,21525.80,17441.70,18071.50,17331.50,17862.80,17161.00,18164.80,17080.40,17443.50,17666.70,17893.00,41.90,39.14,43.48,42.62,43.13,35.32,34.92,35.13,34.33,35.40,6.98,6.93,8.46,6.91,75.19,93.48,83.51,23.84,193.03,192.44,387.25,386.19,380.45,381.01,16.88,"6:6","18:52","12:22","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-06 23:51:00,22421.60,21614.40,23023.80,17903.50,23003.80,21627.20,21891.20,21688.40,22644.70,22297.70,17739.60,18254.60,17554.30,18138.70,17379.20,18403.80,17326.80,17603.30,18263.20,18540.40,43.87,40.80,44.38,43.40,44.68,35.80,35.42,35.59,34.73,36.63,7.27,7.14,8.71,7.03,74.35,93.69,83.14,24.46,199.35,196.08,397.32,396.18,390.29,390.75,18.10,"6:2","18:53","12:26","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-07 23:51:03,21879.80,21253.50,22388.20,17490.80,22615.20,21402.00,21668.60,21488.40,22083.30,21834.10,17650.60,18171.90,17392.70,17941.10,17208.50,18218.10,17112.30,17429.10,18014.00,18198.00,42.99,39.77,43.78,42.98,43.69,35.64,35.07,35.25,34.35,36.05,7.12,7.03,8.61,6.99,74.65,93.47,83.21,24.10,195.83,193.85,391.44,390.45,384.61,385.12,17.59,"6:2","18:52","12:30","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-08 23:51:08,21037.40,20234.90,21796.80,16979.90,21966.70,20848.10,21442.20,21380.50,21184.40,21195.00,17555.30,13631.40,17361.60,17955.10,17191.00,18161.00,17065.60,17415.40,17293.70,17469.80,41.15,38.68,42.60,42.65,42.18,35.45,35.06,35.18,34.30,34.61,6.91,6.79,8.17,6.91,76.36,94.05,84.42,23.63,190.38,191.59,379.17,382.72,377.04,377.50,17.82,"6:3","18:53","12:26","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-09 23:51:10,21719.70,20827.50,22095.50,17363.60,22141.20,20946.80,21402.90,21324.10,21578.00,21622.40,17637.70,18252.40,17464.70,18060.20,17329.60,18329.50,17229.60,17558.30,17668.00,17868.40,42.43,39.37,42.86,42.57,42.99,35.71,35.30,35.48,34.61,35.39,6.98,6.87,8.29,6.95,76.33,94.18,84.46,23.92,192.96,193.85,388.42,387.57,381.81,382.26,16.68,"6:2","18:47","12:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-10 23:51:14,20741.70,20290.70,21642.60,16956.10,21570.70,20345.80,20669.10,20471.50,21194.10,21160.10,17019.50,17562.90,16774.00,17405.10,16597.00,17548.00,16494.90,16683.00,17344.20,17546.50,40.93,38.51,41.71,41.00,42.16,34.41,33.92,33.97,33.00,34.74,6.86,6.65,8.01,6.66,76.14,94.59,84.55,23.16,187.44,187.01,376.02,375.22,369.70,370.24,17.87,"6:2","18:53","12:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-11 23:50:18,17284.60,16710.90,17556.40,14605.50,17717.90,16348.00,16909.50,17349.70,17212.30,17123.20,14948.20,15563.50,14963.40,15425.20,14876.60,15778.10,14930.10,15063.80,14930.50,15068.70,33.92,32.11,33.94,34.17,34.21,30.38,30.18,30.52,29.85,29.89,5.97,5.74,6.64,5.96,77.97,89.86,83.46,19.75,153.80,165.42,320.37,319.90,315.17,315.50,19.60,"6:6","18:54","12:24","0:0","0:11","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-12 23:50:22,19789.90,19357.20,20612.80,16832.70,20743.70,19725.00,20160.70,20189.80,20276.30,20241.90,17032.60,17677.70,17001.70,17487.30,16797.90,17891.40,16842.00,17068.50,17285.20,17489.10,39.02,37.35,40.24,40.18,40.30,34.52,34.22,34.49,33.72,34.61,6.87,6.73,7.92,6.83,75.73,89.85,82.19,22.81,180.35,188.40,370.50,369.49,363.98,364.50,19.18,"6:1","18:54","12:28","0:0","0:14","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:39","0:0","0:0","0:0","0:0","0:0"
2019-05-13 23:50:31,20049.60,20625.80,21984.30,17266.90,22179.90,20934.20,21485.10,21281.60,21735.30,21692.20,17279.60,17923.80,17114.80,17691.50,16974.60,17919.80,16710.80,16997.90,17564.20,17803.50,40.57,39.16,42.90,42.62,43.23,35.03,34.55,34.73,33.54,35.23,7.04,6.86,8.40,6.87,75.06,93.50,83.45,23.61,191.30,190.35,383.22,382.40,376.74,377.25,18.49,"6:3","18:55","12:28","0:0","0:41","0:1","0:1","0:1","0:1","0:1","0:0","0:1","0:0","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:0","0:1","0:1","0:1"
2019-05-14 23:50:30,22907.30,22729.10,24278.90,18491.40,24372.30,22995.60,23682.20,23479.80,23942.50,23926.10,18577.60,19251.70,18472.10,19131.10,18281.00,19323.70,18104.80,18477.90,18826.90,19078.60,45.47,42.65,47.10,46.95,47.61,37.63,37.31,37.41,36.39,37.75,7.47,7.32,9.21,7.37,75.80,96.90,85.38,25.75,211.41,204.98,418.33,417.22,411.01,411.49,16.16,"6:3","18:55","12:30","0:0","0:15","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-15 23:50:30,22603.10,22670.20,24149.40,18328.50,24266.70,22960.90,23599.70,23457.70,23847.80,23799.70,18515.00,19168.80,18380.70,19061.10,18199.40,19254.10,18079.30,18428.70,18748.10,19023.70,45.13,42.37,46.97,46.85,47.40,37.49,37.16,37.27,36.31,37.63,7.48,7.30,9.38,8.18,71.16,90.92,80.14,25.65,210.50,204.20,416.54,415.52,-185565.63,409.89,16.54,"5:58","0:0","12:27","0:0","0:15","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-16 23:50:50,17156.10,17424.70,18760.70,15280.80,18792.50,17745.10,17240.10,17875.60,18687.70,18293.60,15094.50,15554.40,14854.20,15440.90,15149.80,16004.90,14459.50,14711.20,15499.20,15730.00,34.27,33.75,36.14,34.94,36.61,30.45,30.03,30.79,28.98,30.90,6.15,5.99,7.05,6.05,75.16,89.96,81.86,20.22,160.73,166.44,329.76,327.55,186297.50,324.00,19.72,"9:33","18:56","9:0","0:0","0:25","0:0","0:0","0:0","0:0","0:0","0:16","0:0","0:0","0:0","0:6","0:6","0:0","0:0","0:0","0:0","0:5","0:5","0:0","0:0"
2019-05-17 23:50:53,21942.50,20968.10,22313.70,17229.90,22345.70,20979.30,21737.30,21636.90,22084.40,21812.60,17627.20,18244.00,17563.20,18201.00,17407.30,18408.70,17295.20,17675.30,17658.80,17887.70,42.78,39.44,43.10,43.19,43.70,35.68,35.49,35.64,34.77,35.42,7.04,6.87,8.41,6.97,76.49,95.22,85.01,24.08,195.07,194.23,391.02,390.02,384.06,384.62,16.83,"5:58","18:56","12:33","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-18 23:50:56,20521.40,19854.80,21029.10,16498.90,20953.20,19978.20,20584.10,20517.10,20915.10,20628.00,16881.80,17477.70,16691.60,17314.30,16533.20,17498.20,16363.70,16673.30,17211.70,17486.40,40.27,37.45,40.75,40.97,41.39,34.20,33.75,33.88,32.87,34.58,6.65,6.50,7.95,6.65,77.34,95.15,85.46,22.90,184.41,185.78,371.61,370.90,365.23,365.87,16.26,"5:58","18:56","12:36","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-19 23:51:00,20198.20,19329.10,20820.30,16470.30,20732.60,19764.20,20402.20,20484.80,20562.70,20275.30,16775.50,17396.90,16569.20,17149.50,16452.90,17544.20,16570.50,16887.50,16752.90,17014.50,39.40,37.19,40.29,40.73,40.65,34.00,33.45,33.83,33.27,33.63,6.73,6.61,7.94,6.64,75.56,92.26,83.17,22.67,181.89,184.64,368.15,367.23,361.60,362.11,18.00,"5:57","18:56","12:36","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-20 23:51:03,19318.60,18543.70,20207.80,16185.70,20269.70,19290.60,19926.30,20054.70,20053.80,19694.70,16799.00,13112.90,16766.70,17415.70,16603.60,17656.30,16738.20,17028.40,16404.90,16594.40,37.75,36.30,39.38,39.84,39.58,34.01,33.92,34.09,33.58,32.87,6.61,6.43,7.79,6.72,77.68,92.16,84.29,22.35,176.75,184.66,358.67,362.06,356.51,357.15,18.73,"5:57","22:46","12:34","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-21 23:51:07,21077.40,20107.90,21641.60,16678.30,21586.10,20385.60,21002.10,20765.50,21384.90,20997.60,16815.10,17325.40,16672.60,17300.80,16552.20,17566.70,16487.00,16869.20,17170.30,17348.90,41.05,38.20,41.77,41.61,42.19,33.96,33.73,33.96,33.19,34.38,6.89,6.63,8.27,6.73,75.91,95.29,84.71,23.14,188.26,185.90,375.73,374.82,369.10,369.74,18.33,"5:57","18:57","12:34","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-22 23:51:11,20144.90,19617.30,21123.00,16020.50,21348.80,20240.60,19938.90,20526.80,21194.90,20749.90,16750.00,17194.60,16464.40,17119.10,16378.20,17379.70,16277.80,16725.90,16525.70,16518.50,39.65,37.05,41.41,40.33,41.77,33.79,33.36,33.62,32.85,32.94,6.98,6.70,8.23,6.77,73.79,92.32,82.21,22.69,184.29,182.58,368.24,367.52,361.97,362.62,20.99,"5:54","18:58","12:40","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-23 23:50:15,21040.30,20805.30,22007.50,16367.10,22286.10,21229.40,21738.40,21459.60,22171.10,21679.80,17153.60,17722.60,16996.50,17604.40,16909.70,17974.80,16689.00,17193.50,16834.40,16835.30,41.72,38.25,43.33,43.04,43.66,34.70,34.36,34.73,33.72,33.55,7.18,6.89,8.70,7.06,73.60,94.30,82.99,23.57,193.75,187.43,382.70,381.87,376.08,376.62,20.15,"5:57","18:58","12:38","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:23","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-24 23:50:19,20599.40,20597.30,21491.60,16098.50,21841.80,20784.20,21384.40,21291.90,21735.90,21194.20,17008.10,17566.40,16805.20,17421.00,16736.30,17796.70,16529.90,17033.80,16664.20,16669.30,41.09,37.48,42.46,42.54,42.76,34.42,34.00,34.39,33.41,33.23,7.05,6.77,8.47,6.93,74.14,94.27,83.27,23.24,190.33,185.54,377.25,376.51,370.83,371.50,19.88,"5:55","18:59","12:41","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-25 23:50:23,21501.20,21436.20,22336.90,16533.80,22609.20,21515.90,22091.20,21921.10,22532.90,22053.10,17363.90,17934.70,17156.70,17787.80,17090.40,18175.70,16886.00,17399.00,17108.10,17113.00,42.80,38.76,43.94,43.85,44.39,35.13,34.71,35.12,34.12,34.11,7.27,6.92,8.76,7.10,74.17,95.61,83.89,23.93,197.32,189.71,388.55,387.71,381.86,382.50,19.92,"5:57","18:58","12:37","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-26 23:50:25,21083.20,20978.30,21860.70,16175.80,22033.10,20953.00,21320.00,20924.00,22007.30,21545.80,16743.90,17204.20,16451.00,17078.60,16364.30,17402.10,16175.20,16659.40,16782.70,16810.80,41.94,37.94,42.82,42.11,43.38,33.79,33.31,33.63,32.69,33.48,7.18,6.81,8.53,6.83,72.72,94.58,82.63,23.20,192.11,183.07,376.55,375.87,370.16,370.86,21.43,"5:56","19:0","12:40","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-27 23:50:30,21237.00,21294.80,22098.20,16384.10,22352.20,21348.00,21793.60,21295.80,22460.30,21841.50,17207.70,17737.80,16970.40,17572.60,16926.70,18011.20,16708.80,17229.20,17014.10,17147.50,42.41,38.38,43.52,42.95,44.11,34.78,34.31,34.79,33.78,34.05,7.24,6.82,8.71,7.06,74.67,95.99,84.33,23.69,195.08,188.10,384.63,383.84,378.06,378.64,20.40,"5:56","18:59","12:40","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-28 23:50:33,22053.40,21512.50,22464.40,16462.70,22798.60,21846.00,22278.70,21776.70,22840.70,22171.90,17360.40,17909.20,17255.70,17786.00,17102.60,18192.20,16866.60,17361.90,17004.30,17172.70,43.43,38.83,44.46,43.90,44.82,35.11,34.81,35.15,34.07,34.07,7.28,6.81,8.85,7.14,75.38,98.07,85.66,24.04,199.07,189.67,390.22,389.42,383.52,384.24,19.70,"5:58","19:0","12:37","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-29 23:50:37,23149.00,22202.60,23279.20,16893.90,23451.90,22424.20,22819.60,22668.00,23475.90,22908.90,17651.00,18246.30,17564.10,18069.80,17419.40,18550.90,17223.10,17725.00,17405.10,17569.00,45.20,40.06,45.66,45.31,46.17,35.72,35.39,35.81,34.78,34.85,7.47,7.00,9.13,7.32,74.77,98.51,85.52,24.68,205.62,193.45,400.70,399.76,393.66,394.38,19.66,"5:55","18:57","12:32","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-30 23:50:41,21443.90,20506.50,21701.20,16108.20,21680.70,20751.90,21127.90,20543.20,21686.30,21234.20,16872.70,17415.40,16739.60,17261.90,16592.30,17682.00,16428.40,16908.40,16618.50,16834.00,41.85,37.73,42.27,41.56,42.76,34.15,33.79,34.14,33.20,33.36,7.10,6.64,8.45,6.95,75.26,96.00,84.65,23.18,190.13,184.75,376.14,375.47,369.89,370.37,20.61,"5:57","19:8","12:45","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-05-31 23:50:44,20587.00,19650.50,20993.30,15521.60,20677.90,19820.80,20183.10,20057.70,20722.70,20356.60,16221.40,16780.50,16137.50,16638.80,16005.70,17064.40,15832.80,16251.30,15931.30,16127.80,40.15,36.45,40.36,40.15,40.94,32.89,32.59,32.96,31.96,31.98,6.96,6.48,8.15,6.72,74.31,94.54,83.47,22.29,182.60,177.91,361.56,361.07,355.71,356.13,22.22,"5:55","19:1","12:42","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-06-01 23:50:48,16770.70,15981.60,17072.80,12926.60,16545.80,15840.00,16238.70,16226.80,16888.90,16480.80,13446.00,13921.10,13513.90,13917.00,13380.60,14263.60,13206.90,13542.90,13112.00,13282.30,32.70,29.96,32.33,32.44,33.28,27.32,27.32,27.59,26.69,26.33,5.77,5.44,6.37,5.54,73.72,91.17,81.66,18.30,147.83,148.17,296.56,296.53,-191875.77,292.62,23.04,"5:58","19:6","12:39","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-06-02 23:50:40,21566.00,20557.40,22078.40,15975.00,21657.10,20716.40,21072.30,21018.70,21909.40,21090.40,16605.90,17243.20,16544.10,17026.50,16388.30,17459.60,16116.20,16527.00,16313.00,16522.60,42.00,37.95,42.20,41.97,42.83,33.71,33.37,33.72,32.51,32.72,7.20,6.58,8.45,6.91,74.88,97.44,85.10,23.07,191.07,182.01,374.39,373.76,192535.95,368.61,22.08,"5:57","18:59","12:41","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-06-03 23:50:28,20042.70,19164.30,20501.10,15194.20,20067.00,19230.80,19623.50,19575.80,20425.80,19863.20,15896.40,16457.40,15832.80,16316.80,15669.00,16698.10,15448.00,15835.80,15641.00,15847.40,39.11,35.62,39.16,39.11,40.15,32.24,31.97,32.26,31.16,31.39,6.76,6.26,7.70,6.48,75.31,95.38,84.42,21.78,178.03,174.22,353.33,352.86,347.47,348.14,21.74,"5:58","19:8","12:45","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-06-04 23:50:33,19911.00,19204.30,20786.20,16811.60,19054.10,17297.00,17872.50,18423.20,19739.20,19540.10,16082.00,16576.50,15907.80,16521.00,15697.20,16710.30,15340.30,15476.80,15989.60,16404.60,39.01,37.49,36.24,36.23,39.13,32.54,32.24,32.29,30.70,32.28,6.75,6.33,7.91,6.69,75.68,90.90,82.61,21.53,171.40,176.87,349.35,348.85,343.52,344.13,22.51,"5:55","19:1","12:34","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-06-05 23:50:34,9952.10,9342.30,10006.50,9181.10,9869.70,9440.20,9473.30,9460.10,9825.20,9737.10,9043.30,9265.50,8949.60,9302.50,8843.60,9097.60,8757.70,8950.90,9049.90,9261.70,19.25,19.15,19.25,18.90,19.50,18.26,18.15,17.89,17.64,18.25,3.43,3.24,3.53,3.31,83.05,90.03,86.30,11.52,86.90,99.36,186.81,186.58,183.65,184.13,18.30,"6:14","19:6","11:21","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:39","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:34","0:0","0:0","0:0","0:0"
